Word;Frequency;
interview;3;
arbeitet;3;
kissingen;3;
niedrigwasser;3;
ausgetrocknete;3;
trifft;3;
häufung;3;
realität;3;
ernährung;3;
johannes;3;
revierleiter;3;
bürger;3;
fehlenden;3;
normalerweise;3;
förster;3;
baumarten;3;
informieren;3;
wissen;3;
glimmende;3;
erde;3;
ausbreitet;3;
rufen;3;
quer;3;
rauchwolken;3;
waldstücke;3;
brauche;3;
gegenstände;3;
chemische;3;
komposthaufen;3;
brennbares;3;
10.;3;
pressesprecher;3;
vollkommen;3;
abstand;3;
wissenschaftler;3;
erstmals;3;
gestellt;3;
torsten;3;
energie;3;
brandfläche;3;
2006;3;
zweieinhalb;3;
kronenverlichtung;3;
neues;3;
trotzdem;3;
relativ;3;
geschädigt;3;
ungewöhnlich;3;
trockenstress;3;
verwendet;3;
eukalyptus;3;
brennmaterial;3;
bedeute;3;
montagabend;3;
begann;3;
gefangen;3;
autofahrer;3;
unterholz;3;
versteckte;3;
rückten;3;
jochen;3;
kurze;3;
alkohol;3;
bamberger;3;
sitzen;3;
konzentriert;3;
rauchsäulen;3;
überhitzte;3;
plötzlich;3;
großflächige;3;
nimmt;3;
glück;3;
flug;3;
bauern;3;
üben;3;
grundausbildung;3;
verletzten;3;
schadenshöhe;3;
amberg;3;
österreichischen;3;
bäumen;3;
wüteten;3;
stürzten;3;
alter;3;
alt;3;
strecken;3;
apa;3;
sturmböen;3;
österreichische;3;
massiven;3;
französischen;3;
ferieninsel;3;
fischer;3;
rheinland-pfalz;3;
sirenen;3;
reaktion;3;
finanziell;3;
hand;3;
wollten;3;
mache;3;
hasselfeldt;3;
roten;3;
kreuzes;3;
engagement;3;
aufgaben;3;
behördenangaben;3;
valencia;3;
berichteten;3;
brandbekämpfer;3;
15.000,00;3;
ausgebrochene;3;
11.000,00;3;
zusammenspiel;3;
erfassungen;3;
copernicus;3;
zigarette;3;
alarmierte;3;
rettungsleitstelle;3;
eintreffen;3;
schnelle;3;
weisen;3;
fenster;3;
ostbayern;3;
gelbe;3;
hessischen;3;
grün;3;
hitze-;3;
mittelfrankens;3;
eigens;3;
geleitet;3;
lichte;3;
kiefernbestände;3;
übernimmt;3;
zurückgeflogen;3;
index;3;
gardasee;3;
wasserpegel;3;
see;3;
umliegende;3;
90.000,00;3;
vorteil;3;
dauerten;3;
montagmorgen;3;
ermittlungen;3;
aufgenommen;3;
wunsiedel;3;
mitarbeiter;3;
fässer;3;
départements;3;
günstiger;3;
arcachon;3;
niedrigen;3;
brechen;3;
vorübergehend;3;
verdacht;3;
rumänien;3;
sorgt;3;
weiden;3;
vorerst;3;
überwiegend;3;
abkühlung;3;
gelte;3;
landesteile;3;
rest;3;
daum;3;
solch;3;
üblich;3;
doppelt;3;
feuerpatschen;3;
werkzeuge;3;
bestehen;3;
lagen;3;
nachlöscharbeiten;3;
westlichen;3;
regierungsbezirks;3;
feuergefahr;3;
abgestorbenem;3;
wildgras;3;
unterwuchs;3;
ortsteilen;3;
brandwache;3;
soldaten;3;
wärmebildkamera;3;
weiler;3;
lodern;3;
280;3;
ereignet;3;
gespräch;3;
kostet;3;
typ;3;
löschhubschraubern;3;
stünden;3;
genauso;3;
stationiert;3;
eineinhalb;3;
eggenfelden;3;
kosten;3;
130;3;
kreisbrandrat;3;
anschaut;3;
flughelfergruppe;3;
leisten;3;
leitungen;3;
waldbrandexperte;3;
european;3;
haus;3;
lehrgänge;3;
führungskräfte;3;
derartigen;3;
erläutert;3;
frühjahr;3;
eschau;3;
fassungsvermögen;3;
litern;3;
entwickelt;3;
ehrenamtlich;3;
rolle;3;
aktive;3;
ausgebrochenen;3;
schweiz-osterzgebirge;3;
gelegt;3;
höheren;3;
waldbrandgebiet;3;
wohngebiete;3;
schloss;3;
zweite;3;
wärmebildkameras;3;
lokalisieren;3;
dorthin;3;
einzudämmen;3;
gehört;3;
unbekannten;3;
gründen;3;
ausbrach;3;
tages;3;
nähern;3;
nahezu;3;
roboter;3;
tätig;3;
auszugehen;3;
abendstunden;3;
explosionen;3;
explosionsgefahr;3;
sprengplatzes;3;
barbara;3;
kündigte;3;
etliche;3;
überblick;3;
donnerstagmorgen;3;
platz;3;
enthalten;3;
feld-;3;
ballenpressmaschine;3;
entstandene;3;
beträgt;3;
unterstützten;3;
interessant;3;
übernommen;3;
ausgebildeten;3;
bamberg-breitenau;3;
bayreuth-bindlach;3;
flugzeugs;3;
anschließend;3;
küps;3;
gunzenhausen;3;
landkreise;3;
deggendorf;3;
straubing-bogen;3;
waldarbeiten;3;
gering;3;
waldbrandgefahrenstufe;3;
sachsen-anhalt;3;
landespolizei;3;
vorsitzende;3;
denken;3;
weder;3;
forderte;3;
bessere;3;
niederschlags;3;
glutnestern;3;
naila;3;
ortsverband;3;
daraufhin;3;
wasserbehälter;3;
menschengemacht;3;
massentierhaltung;3;
beitrag;3;
giebelstadt;3;
flugzeugen;3;
lotsen;3;
karl;3;
spielt;3;
aufgehoben;3;
stockstadt;3;
monat;3;
babenhausen;3;
etlichen;3;
liegenden;3;
voraussichtlich;3;
fingen;3;
drückenden;3;
provinz;3;
folgende;3;
seiten;3;
leute;3;
eigene;3;
kultur;3;
reagiert;3;
zeitpunkt;3;
geworden;3;
hashtag;3;
seitdem;3;
job;3;
daniel;3;
wiese;3;
flüsse;3;
dwd-sprecher;3;
bewegen;3;
gewässern;3;
pegelstände;3;
schifffahrt;3;
einschränkungen;3;
landratsamtes;3;
sprechers;3;
katastrophenalarm;3;
rehfeld;3;
850;3;
windböen;3;
feldes;3;
gelaufen;3;
übergriff;3;
acker-;3;
unmöglich;3;
brandenburgs;3;
felsigen;3;
neuschwanstein;3;
polizeisprecher;3;
hohenschwangau;3;
nennt;3;
urlaubsländern;3;
obwohl;3;
cal;3;
2.700,00;3;
kalifornischen;3;
breiteten;3;
washington;3;
hitzebedingten;3;
ärzte;3;
voran;3;
körper;3;
nationalparkverwaltung;3;
löschflugzeug;3;
geführt;3;
südtirol;3;
norditalien;3;
außergewöhnliche;3;
sizilien;3;
apulien;3;
hitzewarnstufe;3;
15.;3;
badeort;3;
setzte;3;
zuflucht;3;
stränden;3;
ordnete;3;
perfekte;3;
stellenweise;3;
kroatien;3;
blindgänger;3;
kempten;3;
kostenlos;3;
entscheidend;3;
gebucht;3;
verschärft;3;
befindet;3;
angewiesen;3;
14.00;3;
schwitzt;3;
verzeichnet;3;
zeigten;3;
slowenien;3;
beide;3;
sprachen;3;
leiter;3;
gestalteten;3;
strohpresse;3;
strohballen;3;
rechtzeitig;3;
großteil;3;
verkehrsbehinderungen;3;
meldung;3;
wies;3;
unachtsamkeit;3;
kreisbrandinspektor;3;
peter;3;
gestorben;3;
funkenschlag;3;
natürlich;3;
wasserknappheit;3;
wassersparen;3;
sparen;3;
hierzulande;3;
wasserverbrauch;3;
größtmögliche;3;
akuten;3;
blättern;3;
nadeln;3;
bedeckt;3;
reisig;3;
verbrennen;3;
waldbrandstufe;3;
vermehrt;3;
rettungsdienste;3;
amorbach;3;
patienten;3;
portugiesischen;3;
tageslicht;3;
feuerfront;3;
unzählige;3;
penteli;3;
kürzester;3;
vorsorglich;3;
historische;3;
nationalen;3;
bahnverkehr;3;
unserer;3;
sitz;3;
abgestellt;3;
kontinent;3;
hielten;3;
infrastruktur;3;
vilshofen;3;
niedriger;3;
landratsamt;3;
füllen;3;
appell;3;
verbreitet;3;
gesundheit;3;
aufpassen;3;
dortigen;3;
friaul-julisch;3;
italiens;3;
grasflächen;3;
betrifft;3;
innenministeriums;3;
schenkenturm;3;
300.000,00;3;
million;3;
löschfahrzeug;3;
fördert;3;
anschaffung;3;
feuerwehreinheiten;3;
großlagen;3;
reichen;3;
jürgen;3;
südfrankreich;3;
verbreiten;3;
thurnreiter;3;
unterfrankens;3;
ludwigsstadt;3;
bahnstrecke;3;
campingplätze;3;
tobt;3;
warnung;3;
heimgesucht;3;
genannten;3;
lissabon;3;
regierungschef;3;
rät;3;
andauernde;3;
verursachte;3;
technischer;3;
breite;3;
vieles;3;
werfen;3;
betzenstein;3;
zweimal;3;
offene;3;
plätzen;3;
nord-;3;
glasflasche;3;
entstanden;3;
meteorologe;3;
meint;3;
natürliche;3;
motor;3;
großaufgebot;3;
untersagt;3;
treuenbrietzen;3;
beelitz;3;
dicht;3;
potsdam;3;
sonntagabend;3;
kühlen;3;
versorgen;3;
jederzeit;3;
wiesenbrandgefahr;3;
obere;3;
brandrisikos;3;
fahrzeugkatalysatoren;3;
illegal;3;
alarmierten;3;
peloponnes;3;
finnland;3;
norwegen;3;
villen;3;
buschfeuer;3;
times;3;
bezirks;3;
dürreperiode;3;
westens;3;
sowohl;3;
allgäuer;3;
wenigen;3;
20.000,00;3;
ebert;3;
voller;3;
fonds;3;
verfügen;3;
gelegene;3;
frühere;3;
dixie;3;
jüngeren;3;
hofft;3;
arizona;3;
kanada;3;
levermann;3;
potsdam-institut;3;
tretter;3;
vergangenem;3;
wärmste;3;
kontext;3;
markus;3;
beschloss;3;
ingolstadt;3;
länderbahn;3;
aufgefordert;3;
terminal;3;
frei;3;
krankenhäusern;3;
alexis;3;
justiz;3;
bundesamtes;3;
gewalttaten;3;
israel;3;
syrien;3;
kliniken;3;
mitteln;3;
katastrophenschutzfonds;3;
napa;3;
sonoma;3;
küstennebel;3;
chamerau;3;
taufkirchen;3;
trump;3;
chile;2;
abgestürzt;2;
vorläufigen;2;
bío-bío;2;
internationale;2;
sozialen;2;
schicken;2;
unterbrochen;2;
reisen;2;
verharmlost;2;
begünstigte;2;
hingewiesen;2;
467.000,00;2;
fischern;2;
navidad;2;
christkind;2;
starkregen;2;
wirklich;2;
deuteten;2;
temperaturrekorden;2;
geschwindigkeit;2;
gegenüber;2;
weltwetterorganisation;2;
wmo;2;
genf;2;
pazifik;2;
westküste;2;
erwärmt;2;
strömung;2;
entwicklungen;2;
planet;2;
gas;2;
moderner;2;
belastung;2;
1990;2;
medizinische;2;
weltweite;2;
1967;2;
steile;2;
verringert;2;
60.000,00;2;
neurowissenschaftlerin;2;
führe;2;
negativen;2;
berichterstattung;2;
konsum;2;
gefühl;2;
global;2;
bewusst;2;
entscheiden;2;
wohnung;2;
häufigste;2;
demokratischen;2;
fürs;2;
lauten;2;
einsatzszenarien;2;
verlegt;2;
bau;2;
betrieben;2;
klimaanlagen;2;
kalifornische;2;
überwachung;2;
stromnetze;2;
rollierenden;2;
höchststand;2;
abends;2;
ruft;2;
stromsparen;2;
stromausfällen;2;
wechsel;2;
großfeuer;2;
hang;2;
oberharz;2;
abgestorben;2;
roland;2;
gehören;2;
wernigerode;2;
unterschiedlichen;2;
randhahn-schülke;2;
wanderwege;2;
angekündigt;2;
hilfswerks;2;
kilometern;2;
eingerichtet;2;
polizeikräfte;2;
sicherten;2;
typs;2;
brüssel;2;
brockenbahn;2;
bahnhof;2;
ausflügler;2;
hsb;2;
eingestellt;2;
stattdessen;2;
website;2;
zugverkehr;2;
aufrüsten;2;
schaulustige;2;
mehrfach;2;
konsequenzen;2;
gewährleisten;2;
tobias;2;
gefragt;2;
sonnenschein;2;
funktioniert;2;
deutschlandweit;2;
alpenrand;2;
regnen;2;
kirsche;2;
auswirken;2;
ungünstig;2;
wissensangebot;2;
erhöhten;2;
hohem;2;
2018.;2;
blätter;2;
forsten;2;
stärksten;2;
claudia;2;
trockenschäden;2;
verlieren;2;
laub;2;
bereiten;2;
bereiche;2;
wachsam;2;
vermehren;2;
fühlen;2;
harzproduktion;2;
eingeschränkt;2;
rasant;2;
faktoren;2;
früher;2;
gedanken;2;
hauptsächlich;2;
umgebaut;2;
campingausflügen;2;
radtouren;2;
wanderungen;2;
urlauben;2;
waldbrandgefahr.rufen;2;
herrenlosen;2;
lagerfeuern;2;
alarmieren.falls;2;
rettungspunkten;2;
grün-weiße;2;
schilder;2;
kennung;2;
gedruckt;2;
standort;2;
beginnende;2;
ausweiten;2;
aufflackernde;2;
sand;2;
brennendes;2;
gebüsch;2;
wasserflasche;2;
löschen.bringen;2;
löschversuchen;2;
niemals;2;
112.;2;
hineingehen;2;
bergtouren;2;
bergwald;2;
bergab;2;
350;2;
oliver;2;
kreisbrandmeister;2;
goldbach;2;
durchaus;2;
prozesse;2;
entsteht;2;
garten;2;
punkt;2;
geroda;2;
gelagert;2;
zimmer;2;
bewiesen;2;
linse;2;
lupe;2;
sonneneinstrahlung;2;
buschland;2;
gesamte;2;
riedinger;2;
schätzung;2;
europaweit;2;
größenordnung;2;
ungefähr;2;
immerhin;2;
buchen;2;
chemie;2;
freiburg;2;
anteil;2;
prozess;2;
licht;2;
innenraum;2;
trockne;2;
bewirtschaftet;2;
zusätzliche;2;
überwachsen;2;
büsche;2;
aufgebaut;2;
eindämmung;2;
prävention;2;
mannes;2;
54-jährigen;2;
engen;2;
fing;2;
wackersdorf;2;
wagen;2;
unbekannt;2;
sicher;2;
rauchentwicklungen;2;
anordnet;2;
team;2;
luftbeobachtern;2;
propeller;2;
lehrgang;2;
sitzt;2;
runde;2;
coburg;2;
tief;2;
übt;2;
truppe;2;
findet;2;
vegetationsbrandbekämpfung;2;
feuerwehrfrau;2;
gehöre;2;
leider;2;
standard;2;
hoffe;2;
nabburger;2;
ortsteils;2;
jeweilige;2;
genauen;2;
schwerer;2;
zunehmend;2;
hart;2;
bundesländer;2;
niederösterreich;2;
mittelmeer;2;
gerieten;2;
meteorologischen;2;
badesee;2;
st.;2;
rotes;2;
getötet;2;
handy;2;
holen;2;
rettungskräften;2;
öbb;2;
südöstlichen;2;
bundesland;2;
stromleitungen;2;
freitagmorgen;2;
enorm;2;
wetterbehörde;2;
haushalten;2;
zwölf;2;
bungalow;2;
campingplatz;2;
ferner;2;
hütte;2;
fiel;2;
förderung;2;
einstimmiger;2;
investieren;2;
kürzungen;2;
bevölkerungs-;2;
lindner;2;
pressekonferenz;2;
kritisierte;2;
ahrtal;2;
bereitstellen;2;
null;2;
schulze;2;
landtag;2;
februar;2;
haushaltsplan;2;
fördermittel;2;
vorschlag;2;
mängel;2;
beheben;2;
sache;2;
präsidentin;2;
naturschutzgebiet;2;
serra;2;
estrela;2;
effis;2;
aufgeflammt;2;
spanischen;2;
urlaubsregion;2;
passagiere;2;
bejís;2;
zwischenfall;2;
zug;2;
stoppten;2;
panik;2;
verbrennungen;2;
vall;2;
hofften;2;
verheerendsten;2;
gemeinschaft;2;
beliebt;2;
mittelmeerinsel;2;
jahresbeginn;2;
raub;2;
stadtteil;2;
mehrstündigen;2;
13.30;2;
aufkommende;2;
kurzer;2;
waldrand;2;
machte;2;
flughelfern;2;
nachlöschen;2;
verhinderte;2;
betrug;2;
zog;2;
weiden-latsch;2;
straubing-wallmühle;2;
appellieren;2;
daneben;2;
grüner;2;
rhön;2;
kurznachrichtendienst;2;
mittelgebirge;2;
brachen;2;
dokumentieren;2;
grünflächen;2;
zentralen;2;
deutliche;2;
brandfall;2;
erlangen;2;
oberfrankens;2;
höchstmögliche;2;
fanden;2;
durchschnitt;2;
jahreszeit;2;
kersbach;2;
ortsrand;2;
abgesperrt;2;
übergreifen;2;
nächstgelegenen;2;
bereitgestellt;2;
start;2;
kirchenlamitz;2;
quads;2;
stirbt;2;
abgebrannten;2;
stall;2;
spät;2;
brandortes;2;
geländegängigen;2;
feuerwehr-sprecher;2;
2;5;2
brandwacht;2;
übernahm;2;
schickten;2;
vermelden;2;
befürchten;2;
auflodern;2;
heftig;2;
360;2;
verschiedener;2;
vorgeschrieben;2;
milch;2;
niederschlag;2;
ähnlichen;2;
hagel;2;
oesdorf;2;
umfang;2;
waldarbeiter;2;
ausflüglern;2;
flugroute;2;
steuern;2;
relevanten;2;
mittelfränkischen;2;
prognostiziert;2;
waldbrand-gefahrenstufe;2;
tauber;2;
vorwiegend;2;
unbeschattetes;2;
milmersdorf;2;
neukirchen;2;
bestehende;2;
ruhig;2;
erster;2;
aktualisiert;2;
versorgung;2;
nahegelegenen;2;
weiher;2;
bekämpften;2;
kompletten;2;
mooshütte;2;
arbergebiet;2;
hackschnitzelhaufen;2;
rasend;2;
mitteilten;2;
belin-béliet;2;
besuch;2;
fliehen;2;
geringen;2;
abschnitt;2;
gewütet;2;
graddie;2;
üblichen;2;
standorte;2;
air;2;
tractor;2;
flieger;2;
gezeigt;2;
effektiv;2;
binnen;2;
wären;2;
flugplätze;2;
denkbar;2;
flugstunden;2;
höfler;2;
angeht;2;
luftunterstützung;2;
rückkehr;2;
luftfahrzeuge;2;
ständig;2;
einsatzgebiet;2;
einzigen;2;
aufgabe;2;
bergpunkte;2;
errichten;2;
bambi;2;
befestigt;2;
landeplatz;2;
helikoptern;2;
legen;2;
elbe;2;
eingesetzten;2;
flughelfergruppen;2;
experte;2;
waldbrändender;2;
lindon;2;
pronto;2;
efi;2;
ansicht;2;
schlicht;2;
feuersbrünste;2;
einhundert;2;
unterschiedliche;2;
konzipiert;2;
feuerwehrschulen;2;
lehrgängen;2;
fachbereichsleiter;2;
vergleich;2;
gebäuden;2;
südeuropäern;2;
großbränden;2;
entsprechend;2;
rüsten;2;
schläuchen;2;
löschwasserversorgung;2;
örtliche;2;
feuerwehrkräften;2;
zogen;2;
flur-;2;
bundesweit;2;
früherkennung;2;
eigentlichen;2;
zählen;2;
pilotinnen;2;
form;2;
flächenflugzeuge;2;
bodenkräfte;2;
zusammenhängen;2;
betraf;2;
gegangen;2;
abgezogen;2;
holzlagerplatz;2;
einsatzdie;2;
größtenteils;2;
marco;2;
abgelöscht;2;
angrenzendes;2;
großräumig;2;
explosionsgefahren;2;
spezialtechnik;2;
eindruck;2;
bereichen;2;
morgenstunden;2;
womöglich;2;
beginnen;2;
giffey;2;
spranger;2;
geschehen;2;
sprechen;2;
warnten;2;
davor;2;
betreten;2;
polizisten;2;
brandstellen;2;
unübersichtlich;2;
wasserversorgung;2;
bewertet;2;
explosion;2;
umherfliegenden;2;
lagern;2;
herausforderung;2;
spezialkräfte;2;
hochfranken;2;
defekts;2;
luftbeobachtungen;2;
eingeschätzt;2;
eventuell;2;
voraus;2;
aufsteigen;2;
vergangenheit;2;
notrufnummer;2;
ballungsgebieten;2;
tatsächlichen;2;
entschieden;2;
schnellen;2;
einsatzhubschrauber;2;
stützpunkte;2;
übernehmen;2;
ausgebildeter;2;
lotst;2;
bezirksregierungen;2;
weißenburg-gunzenhausen;2;
drohten;2;
schlimmeres;2;
landwirten;2;
landshut;2;
hantiert;2;
mahnt;2;
hochdie;2;
metten;2;
zwiesel;2;
beschrieben;2;
mittlere;2;
alarmstufe;2;
offenbar;2;
einsatzleitung;2;
rauchgasvergiftung;2;
greif;2;
leitet;2;
formulare;2;
anforderung;2;
beklagt;2;
einzige;2;
ausgelegt;2;
ulrich;2;
cimolino;2;
christine;2;
lambrecht;2;
entsprechende;2;
erforderlich;2;
zunehmende;2;
totholz;2;
maße;2;
arten;2;
aufklärung;2;
nordsachsen;2;
chance;2;
besserung;2;
ändern;2;
dresden;2;
barrieren;2;
bodens;2;
eingedrungen;2;
erläuterte;2;
kreissprecher;2;
pumpen;2;
transportiert;2;
derzeitige;2;
dünger;2;
verteilt;2;
spricht;2;
900;2;
würzburger;2;
schulen;2;
hochwasser;2;
letztes;2;
echter;2;
größerer;2;
versorgt;2;
aschaffenburger;2;
b26;2;
nunmehr;2;
menschliches;2;
wegweiser;2;
bitten;2;
voll;2;
wetter-;2;
unwetterlage;2;
dienstagabend;2;
atem;2;
schwedischen;2;
familie;2;
waldwege;2;
figur;2;
naturkatastrophe;2;
stoppen;2;
andré;2;
jugendliche;2;
vilja;2;
längst;2;
klimaflüchtling;2;
post;2;
chaotischen;2;
gegenwärtig;2;
dystopie;2;
angefangen;2;
szenario;2;
the;2;
jüngste;2;
scheint;2;
new;2;
york;2;
politische;2;
rat;2;
langsam;2;
hebt;2;
stoppelfeld;2;
dicker;2;
erkennt;2;
regenfälle;2;
zurückgegangen;2;
mix;2;
alpen;2;
schauern;2;
landesamt;2;
umwelt;2;
touristische;2;
schiffe;2;
befahren;2;
anfrage;2;
kritisch;2;
bereiteten;2;
angekündigte;2;
getreidefeldern;2;
wodurch;2;
lichtenfels;2;
diesel;2;
mähdreschers;2;
greifen;2;
kupferberg;2;
gräfenberg;2;
gerät;2;
elbe-elster;2;
verwaltungsstab;2;
kölsa-siedlung;2;
erschwerten;2;
fällt;2;
angekommen;2;
ladung;2;
verletztauch;2;
haase;2;
meiden;2;
polizeiinspektion;2;
waldgebiets;2;
stein;2;
allgäu;2;
einsetzende;2;
zunderkopf;2;
forschungsgruppe;2;
schwarz;2;
reichweite;2;
euböa;2;
dadia;2;
2.400,00;2;
ángel;2;
víctor;2;
torres;2;
guancha;2;
gerettet;2;
andalusien;2;
yosemite;2;
verhängte;2;
mariposa;2;
geradezu;2;
erlebten;2;
höhepunkt;2;
dorf;2;
forstarbeiter;2;
fortgesetzt;2;
verfügbaren;2;
umspannwerk;2;
larisa;2;
rieten;2;
belasten;2;
zuckerhaltige;2;
getränke;2;
helle;2;
empfahl;2;
trainieren;2;
gewappnet;2;
bilanzierte;2;
hintergrund;2;
ausländische;2;
höherer;2;
madrid;2;
del;2;
sommermonaten;2;
197.000,00;2;
norditalienischen;2;
bozen;2;
zeitraum;2;
beklagen;2;
vatera;2;
besatzungen;2;
meteorologische;2;
europäische;2;
nachmittags;2;
bedrohung;2;
sta;2;
weltkrieg;2;
stattgefunden;2;
tiefen;2;
zugängliches;2;
transporthubschrauber;2;
steil;2;
auskunft;2;
polizeipräsidiums;2;
süd/west;2;
freigegeben;2;
fragen;2;
buchung;2;
pauschalreise;2;
unvermeidbare;2;
rücktritt;2;
festgelegten;2;
bezahlen;2;
betragen;2;
erhebliche;2;
konkret;2;
persönlichen;2;
reisenden;2;
verbraucherzentrale;2;
empfiehlt;2;
lokalen;2;
beachten;2;
gebühr;2;
eingeführt;2;
reisepreis;2;
corona-lage;2;
verschärfen;2;
veranstalter;2;
außergewöhnlichen;2;
gleiche;2;
vorzeitig;2;
kümmert;2;
luftraum;2;
kostenlose;2;
reiserücktrittsversicherung;2;
umständen;2;
verlängert;2;
ursprünglich;2;
enden;2;
urlaubern;2;
erholen;2;
höchsttemperaturen;2;
ausbrüche;2;
gewann;2;
allmählich;2;
oberhand;2;
mussten.in;2;
kämpfte;2;
gewannen;2;
entzündeten;2;
saarland;2;
union;2;
gerechnet;2;
eindeutig;2;
trend;2;
erntemaschinen;2;
ausgeschlossen;2;
landwirtschaftlichen;2;
wirsberg;2;
starkstromanlage;2;
mömbris;2;
witterung;2;
nördliche;2;
schadens;2;
rede;2;
schätzungsweise;2;
abbrannten;2;
füllten;2;
kilometerweit;2;
stuttgart;2;
überflog;2;
kontrovers;2;
neuer;2;
reiterhof;2;
reiterhofbesitzerin;2;
nina;2;
kaim;2;
acker;2;
sorgte;2;
pferd;2;
frankens;2;
lemke;2;
verpasst;2;
nochmals;2;
schnitt;2;
kopf;2;
trinkwasser;2;
verbraucht;2;
e.v;2;
meiste;2;
fünfte;2;
resultierenden;2;
forstministerin;2;
michaela;2;
geltende;2;
herrschende;2;
waldböden;2;
vertrockneten;2;
entzündlichen;2;
zweigen;2;
reicht;2;
anfallendes;2;
kronenmaterial;2;
abzutransportieren;2;
hacken;2;
stärkeren;2;
regenfällen;2;
sinkenden;2;
unterhalb;2;
personell;2;
tagsüber;2;
750;2;
anrufe;2;
weltklimarat;2;
jüngsten;2;
ernten;2;
brandstiftungin;2;
18.;2;
extremer;2;
phasen;2;
vorbereiten;2;
zurückzuführen;2;
stadtteilen;2;
verbindet;2;
toben;2;
klein;2;
fachten;2;
helikopter;2;
problemen;2;
kings;2;
cross;2;
wennington;2;
erderwärmung;2;
anstrengungen;2;
beschleunigen;2;
taalas;2;
weiden-latsch.zum;2;
herrschte;2;
heathrow;2;
studien;2;
höher;2;
leere;2;
großschadenslage;2;
großraum;2;
ausgebrannte;2;
anzupassen;2;
störungen;2;
beobachtung;2;
herrsche;2;
anhaltend;2;
wert;2;
gelotst;2;
flachland;2;
gleicht;2;
unwegsamem;2;
lechfeld;2;
reiche;2;
parken;2;
kleinste;2;
katastrophe;2;
übrigen;2;
weinberge;2;
steinschlag;2;
rüstet;2;
offenen;2;
bundesrepublik;2;
marburger;2;
hitzeschutzplan;2;
schutzmaßnahmen;2;
brunnen;2;
beliebtesten;2;
vertreter;2;
direkten;2;
viertel;2;
heuer;2;
bibione;2;
bestätigen;2;
michele;2;
tagliamento;2;
grosseto;2;
ansa;2;
feuerherde;2;
deutschem;2;
dillingen;2;
waldbrand-gefahr;2;
waldbesitzer.werfen;2;
böschungs-;2;
grills;2;
partyfackeln;2;
grillplätze.stellen;2;
motorroller;2;
abgasanlagen;2;
modellen;2;
fahrzeugboden;2;
otto-motoren;2;
abgasnorm;2;
regenerationsmodus;2;
geschaltet;2;
betriebs-;2;
werden.seien;2;
lichten;2;
grasreichen;2;
bergwäldern;2;
föhnwind;2;
vorgestellt;2;
7.500,00;2;
kommunalen;2;
wappnen;2;
feuerfest;2;
speziellem;2;
ummantelt;2;
schmelzen;2;
tauschen;2;
grillverbot;2;
zusätzlicher;2;
demnächst;2;
feuerwehrteams;2;
vorüber;2;
entwicklung;2;
waldschon;2;
feuer-;2;
technisches;2;
geeignet;2;
einsatzbereit;2;
organisiert;2;
gearbeitet;2;
mitteleuropa;2;
folgt;2;
hochdruck;2;
ändert;2;
freizeitwetter;2;
erträgliche;2;
jojo-prinzip;2;
leichten;2;
erleben;2;
kühlere;2;
marke;2;
rekordhitze;2;
derart;2;
lauterbach;2;
ließ;2;
hitzetoten;2;
brandbeschleuniger;2;
abgesehen;2;
trockenperiode;2;
flächendeckenden;2;
schönen;2;
gefährdetdie;2;
beflogen;2;
südeuropäischen;2;
brandherden;2;
großarmschlag;2;
versuch;2;
fiktive;2;
übungsleiter;2;
übungen;2;
freyung-grafenau;2;
unglaublich;2;
amtliche;2;
dfv;2;
alarm;2;
verschärfe;2;
freier;2;
drohe;2;
riesiger;2;
gefährlicher;2;
katastrophenjahr;2;
sommer-verschnaufpause;2;
bodentrockenheit;2;
üblicherweise;2;
erkenntnissen;2;
thüringische;2;
saalfeld;2;
vorherrschenden;2;
sicherheitshalber;2;
yosemite-nationalpark;2;
mammutbäume;2;
kletterten;2;
ordneten;2;
forst-;2;
bremsen;2;
7.000,00;2;
strecke;2;
ausflugsgebiet;2;
parkbehörde;2;
washburn;2;
#NAME?;2;
sequoias;2;
feucht;2;
loderte;2;
antónio;2;
vorsichtshalber;2;
gebracht.zum;2;
generell;2;
häufigkeit;2;
bundesgesundheitsminister;2;
heupresse;2;
gekoppelt;2;
ausin;2;
mäharbeiten;2;
ereignete;2;
pressmaschine;2;
erfahren;2;
raten;2;
scheunemann;2;
flüssigkeit;2;
richtige;2;
mineralien;2;
mächtigen;2;
versuche;2;
holzlagers;2;
heigenbrücken;2;
harvester;2;
zeuge;2;
vernommen;2;
ausnahme;2;
vorgesehenen;2;
glasflaschen;2;
paderborn;2;
scherben;2;
folie;2;
feuerzeug;2;
dose;2;
chemischen;2;
substanzen;2;
schule;2;
brennglaseffekt;2;
forstwissenschaftler;2;
institute;2;
natürlichen;2;
menschengemachten;2;
art;2;
globale;2;
feuerüberwachung;2;
männer;2;
blitzschläge;2;
blitzschlag;2;
z.b;2;
grasfläche;2;
stoffe;2;
abgasanlage;2;
feine;2;
struktur;2;
erhöhter;2;
verbieten;2;
260;2;
geschieht;2;
sonnenwendfeuer;2;
katastrophalen;2;
feuerstellen;2;
zwangsgeld;2;
verstößen;2;
erlaubt;2;
öffentlichen;2;
vergangenes;2;
hitzeentwicklung;2;
viechtach;2;
eimern;2;
boot;2;
zufahrt;2;
gebannt;2;
voneinander;2;
potsdam-mittelmark;2;
nachts;2;
metzler;2;
knuth;2;
kahl;2;
erwarte;2;
