Word;Frequency;
gelungen;3;
frühere;3;
2013;3;
bewohnbar;3;
hervor;3;
medizinischer;3;
abgeschlossen;3;
hinweise;3;
kurum;3;
brücke;3;
eng;3;
syriendie;3;
mütter;3;
liebsten;3;
sauberes;3;
suchten;3;
früheren;3;
hatayspor;3;
heizgeräte;3;
machtspiele;3;
gang;3;
befreiten;3;
vielerorts;3;
verbreiten;3;
ausgelöst;3;
diesmal;3;
2019;3;
erstmal;3;
april;3;
gefordert;3;
nahezu;3;
erklärung;3;
abgeben;3;
telefonisch;3;
webseite;3;
absolut;3;
franken;3;
bamberg;3;
teilnehmen;3;
freistaat;3;
aufgerufen;3;
tiere;3;
vorher;3;
klingt;3;
gespürt;3;
forschung;3;
jahrhunderten;3;
küste;3;
tiktok;3;
handy;3;
robert;3;
lubomirz-treter;3;
angebot;3;
babys;3;
reden;3;
jemanden;3;
katastrophen;3;
erdbebengefährdeten;3;
architekt;3;
ältere;3;
prinzip;3;
bestehende;3;
ersetzt;3;
gebäudes;3;
normal;3;
verwendet;3;
gefährdeten;3;
binnen;3;
erdbebenwellen;3;
genauso;3;
nachträglich;3;
vorgeworfen;3;
gründen;3;
zentrale;3;
stellung;3;
freigabe;3;
entscheidung;3;
machthaber;3;
größere;3;
sanktionen;3;
juli;3;
veto;3;
ausweitung;3;
versuchten;3;
ursprünglich;3;
wahlen;3;
heftige;3;
erhöhten;3;
vollen;3;
heftig;3;
pässe;3;
asche;3;
befreien;3;
istanbuler;3;
naturkatastrophen;3;
suchhunde;3;
staaten;3;
zuge;3;
nato;3;
fotos;3;
gesamte;3;
konkrete;3;
power;3;
usaid;3;
ankunft;3;
medizin;3;
bürgerkriegs;3;
al-salam;3;
trinkwasseraufbereitungsanlagen;3;
einsatzleiter;3;
spät;3;
psychische;3;
e.v;3;
flugzeug;3;
camp;3;
vorzubereiten;3;
psychologen;3;
verfügt;3;
sammelt;3;
fokus;3;
8;4;3
erhöhen;3;
kluge;3;
zählung;3;
chancen;3;
geringer;3;
vereinzelt;3;
verschütteter;3;
unicef;3;
offenen;3;
hause;3;
gesundheitsministerium;3;
tausend;3;
herrscht;3;
zeitraum;3;
versorgt;3;
enger;3;
verbündeter;3;
bundesinnenministerium;3;
hilfsleistungen;3;
fand;3;
seriöse;3;
dringendsten;3;
tätigen;3;
3702;3;
500;3;
ärzte;3;
bittet;3;
konkret;3;
2004;3;
un-nothilfekoordinator;3;
möglichkeiten;3;
china;3;
bekräftigt;3;
verlängert;3;
herrmann;3;
csu-politiker;3;
corona-pandemie;3;
russischen;3;
aufzunehmen;3;
aufgehalten;3;
rotieren;3;
radius;3;
6.400,00;3;
rotiert;3;
schließen;3;
beschleunigen;3;
artikels;3;
31.;3;
januar;3;
kocatürk;3;
bedürfnisse;3;
einrichtungen;3;
wasserspeicher;3;
fernsehen;3;
dahin;3;
bestätigten;3;
person;3;
40-jährige;3;
voraussichtlich;3;
annelie;3;
schiller;3;
strukturen;3;
greifen;3;
katastrophenfall;3;
liefert;3;
ereignis;3;
moosburg;3;
klein;3;
erfahrungen;3;
morgens;3;
gegenseitig;3;
verlieren;3;
dürfe;3;
muhammet;3;
schwierigen;3;
außer;3;
zweijährige;3;
gelangen;3;
rheinland-pfalz;3;
elbistan;3;
erdbeben-toten;3;
100.000,00;3;
hotels;3;
sonntags-stammtisch;3;
bogenberger;3;
schmidbauer;3;
musiker;3;
leichter;3;
waisenkinder;3;
gelten;3;
aufnehmen;3;
dezember;3;
wohl;3;
betreten;3;
innensenatorin;3;
senatsinnenverwaltung;3;
landesamtes;3;
regelung;3;
nachweis;3;
25.000,00;3;
24;4;3
erstreckt;3;
erschwert;3;
unterbrochen;3;
isar;3;
hinweis;3;
wasser-;3;
bitte;3;
binden;3;
behindern;3;
uwe;3;
unglaublich;3;
dringt;3;
aussicht;3;
reise;3;
flüchtlinge;3;
fünfjährige;3;
world;3;
bundesverband;3;
rettungshunde;3;
beklagen;3;
ditib;3;
obersten;3;
staatsregierung;3;
erläuterte;3;
reagiert;3;
fragt;3;
dzi;3;
netz;3;
voller;3;
richtigen;3;
wfp;3;
lagern;3;
matratzen;3;
auffüllen;3;
brüder;3;
begraben;3;
beeinträchtigt;3;
geschlossen;3;
ansonsten;3;
flug;3;
regel;3;
sichert;3;
nachbarn;3;
kayali;3;
abdin-bey;3;
erschweren;3;
leiterin;3;
iran;3;
nordsyrien;3;
verbindung;3;
dudziak;3;
okay;3;
zorniger;3;
23.500,00;3;
vorbereitungen;3;
ingolstädter;3;
schickt;3;
aussehen;3;
geisbüsch;3;
längerfristige;3;
krisengebieten;3;
gefüllt;3;
bestehen;3;
dauert;3;
gleich;3;
beten;3;
notfällen;3;
falls;3;
assessment-team;3;
heimgesucht;3;
erbeben;3;
insofern;3;
auftreten;3;
zusammenarbeiten;3;
rettungsmaßnahmen;3;
vermisste;3;
niedersachsen;3;
örtliche;3;
eu-kommissar;3;
janez;3;
arayici;3;
unterfränkischen;3;
kitzingen;3;
gedanken;3;
befinden;3;
erreichbar;3;
vorgenommen;3;
lkws;3;
sortiert;3;
fünfköpfige;3;
arayıcı;3;
partnerorganisation;3;
regen;3;
geprüft;3;
erkundungsteam;3;
ausgegeben;3;
orienthelfer;3;
sinnbild;3;
verbringen;3;
zweite;3;
trauern;3;
prüfe;3;
obernburg;3;
bestätigt;3;
umkreis;3;
18.000,00;3;
soforthilfen;3;
notstromaggregaten;3;
bereitet;3;
tagesgespräch;3;
mittag;3;
staatstrauer;3;
heftigen;3;
indonesischen;3;
java;3;
erdrutsche;3;
angewendet;3;
südöstlich;3;
jakarta;3;
ereignet;3;
aktivsten;3;
vulkanausbrüchen;3;
fugen;3;
salomonen;3;
zeitung;3;
gemessen;3;
6;2;3
geologie;3;
richter-skala;3;
erschütterung;3;
mexiko-stadt;3;
betreiber;3;
tektonische;3;
wetterbehörde;3;
erdbebenserie;3;
faktenfuchs;3;
bohrloch;3;
unkonventioneller;3;
entlang;3;
azoren-insel;3;
jorge;3;
atomruine;3;
nhk;3;
reaktoren;3;
aufgehoben;3;
meteorologische;3;
miyagi;3;
feueralarm;3;
entgleiste;3;
7;3;3
japaner;3;
shinkansen;3;
bohnhoff;3;
potsdamer;3;
unerwartetes;3;
schlagartig;3;
größeres;3;
akw;3;
unterhalb;3;
erdstoß;3;
kreta;3;
athen;3;
heraklion;3;
andauern;3;
arkalochori;3;
seismologen;3;
lava;3;
cumbre;3;
vieja;3;
theorie;3;
ätna;3;
lmu;3;
haitis;3;
bad;3;
reichenhall;3;
aktivität;3;
hineinschiebt;3;
alaska;3;
erstmals;3;
kernenergie;3;
untersuchungen;3;
seismographen;3;
signal;3;
auswertung;3;
palu;3;
selten;2;
tat;2;
lesen;2;
glücklicherweise;2;
seismischer;2;
stecke;2;
wahre;2;
hochenergetischen;2;
sonnenwinds;2;
infografik;2;
schaut;2;
dünnste;2;
schicht;2;
erdmantel;2;
vereinfacht;2;
zähflüssigem;2;
2.900,00;2;
feste;2;
sonne;2;
erdatmosphäre;2;
flüssig;2;
schützt;2;
funktion;2;
magnetfeld;2;
metall;2;
bezeichnen;2;
geodynamo;2;
kräften;2;
festen;2;
eingebaut;2;
mantel;2;
nagelsmann;2;
leverkusen;2;
wirkung;2;
zusammenarbeit;2;
presse;2;
reagierte;2;
befand;2;
afghanistans;2;
sekunden;2;
indische;2;
islamabad;2;
mauern;2;
ähnliche;2;
kabul;2;
gesundheitszentren;2;
pakistanische;2;
sharif;2;
ministerium;2;
öffentliche;2;
hindukusch;2;
nachbarländern;2;
eurasische;2;
platte;2;
aktuelle;2;
weckt;2;
erinnerungen;2;
containern;2;
mobilisiert;2;
aufrechterhalten;2;
erdbebensicherheit;2;
wiederaufgebaut;2;
angerichtet;2;
schwedische;2;
kristersson;2;
eingeladen;2;
hilfs-;2;
wiederaufbaumaßnahmen;2;
1;4;2
hilfsgelder;2;
starkregen;2;
mahnte;2;
gesorgt;2;
gelder;2;
akute;2;
notlage;2;
stärken;2;
akteuren;2;
jahrelangen;2;
wiederum;2;
aufzubauen;2;
umso;2;
nahen;2;
historischem;2;
erwartet;2;
eu-staaten;2;
kämen;2;
beteiligten;2;
vorfeld;2;
verschärft;2;
brauchten;2;
nordwestsyrien;2;
vergessen;2;
senden;2;
spärliche;2;
jahrelanger;2;
bombardements;2;
umständen;2;
leistet;2;
normalität;2;
kenner;2;
dfb;2;
starker;2;
wille;2;
weitergehen;2;
unglücks;2;
vorstellen;2;
supermarkt;2;
anlagen;2;
erdbebengebietes;2;
schicksal;2;
positives;2;
schlecht;2;
leuten;2;
halt;2;
besucht;2;
generell;2;
vagnoman;2;
hansi;2;
bekanntgegeben;2;
mergim;2;
berisha;2;
erfolgreicher;2;
salzburg;2;
riecher;2;
drücke;2;
stürmer;2;
gegner;2;
echt;2;
dauer;2;
wachsen;2;
league;2;
talente;2;
podcast;2;
berichterstattung;2;
welle;2;
betreffe;2;
helft;2;
aufräumarbeiten;2;
anlass;2;
verhaftet;2;
erdoğan;2;
irgendeiner;2;
journalistinnen;2;
reporter;2;
haft;2;
zeitungen;2;
entstanden;2;
wege;2;
bestürzt;2;
news;2;
einfluss;2;
absehbar;2;
wünscht;2;
alevitischen;2;
vertreter;2;
aleviten;2;
kurden;2;
ausgebildete;2;
seelsorge;2;
reichen;2;
engen;2;
religionen;2;
imam;2;
anlaufstelle;2;
trauernden;2;
trost;2;
islam;2;
zuzuhören;2;
ängste;2;
ezgi;2;
tirik;2;
unglück;2;
hilflos;2;
bürgermeisterin;2;
falcons;2;
erlangen;2;
aktionen;2;
gutes;2;
club;2;
tübingen;2;
sprint;2;
antragsteller;2;
aufenthalt;2;
aufkommen;2;
zweck;2;
großraum;2;
nachfragen;2;
wartezeit;2;
termine;2;
verpflichtungserklärungen;2;
migration;2;
anträge;2;
grades;2;
herkunft;2;
anbieten;2;
nachfrage;2;
53-jährige;2;
auszuhalten;2;
leids;2;
herum;2;
aufruf;2;
geld-;2;
aufwändig;2;
bald;2;
528;2;
ausgestellt;2;
dauerhaften;2;
gebebt;2;
yesilyurt;2;
provinzhauptstadt;2;
malatya;2;
angibt;2;
habseligkeiten;2;
verkauft;2;
ahbap;2;
dritten;2;
2.050,00;2;
levent;2;
sonntagabend;2;
erzielt;2;
preis;2;
wohltätigkeitsorganisation;2;
türkei.das;2;
vorgehen;2;
chefin;2;
augenzeugen;2;
173.000,00;2;
erdbebenwarte;2;
kandilli;2;
benachbarten;2;
4;0.;2
kontinentalplatten;2;
erdbebengefahr;2;
9.000,00;2;
44.218,00;2;
modernen;2;
8;8;2
zuerst;2;
zugänglich;2;
beeinträchtigung;2;
volkswirtschaft;2;
geblieben;2;
touristen;2;
wichtigste;2;
devisen;2;
produktion;2;
bedeutend;2;
verheerendes;2;
weitgehend;2;
stabilisierung;2;
mai;2;
versprochen;2;
unorthodoxe;2;
wiederholt;2;
lösen;2;
anwohnern;2;
folgten;2;
geröll;2;
puffer;2;
kissen;2;
dschinderis;2;
br-interview;2;
patienten;2;
beschädigter;2;
900;2;
bäckerei;2;
umgerechnet;2;
koste;2;
unterzubringen;2;
schätzt;2;
gefrierpunkt;2;
alt;2;
machtlos;2;
nächstes;2;
melissa;2;
unsicherheit;2;
gründer;2;
hilflosigkeit;2;
stabilisieren;2;
adressaten;2;
erheblich;2;
erlaubt;2;
zweifelt;2;
bringe;2;
unternehmen;2;
dokumente;2;
prüft;2;
ausbildung;2;
temizkan;2;
and;2;
nerven;2;
investieren;2;
wohnung;2;
verstehen;2;
unkompliziert;2;
qualifikation;2;
ansicht;2;
bundesagentur;2;
entscheidungen;2;
entscheidet;2;
bricht;2;
innenministerin;2;
südosttürkischen;2;
nachlassen;2;
verdrängt;2;
unfassbar;2;
welch;2;
abwicklung;2;
sprachen;2;
mehrerer;2;
bevölkerungsschutz;2;
gelegene;2;
pazarcik;2;
östlich;2;
visastelle;2;
augenschein;2;
beschlossen;2;
gültiger;2;
pass;2;
biometrisches;2;
foto;2;
6;4;2
5;8;2
gedankt;2;
mitgeteilt;2;
zeltcamp;2;
nördlich;2;
humedica-team;2;
eineinhalb;2;
parasie;2;
chirurgische;2;
dankbar;2;
akuthilfe;2;
begleiten;2;
7;4;2
trifft;2;
geraten;2;
gesprungen;2;
menschenrechte;2;
raed;2;
gehalten;2;
erteilten;2;
türk;2;
via;2;
küstenstadt;2;
gegenden;2;
jüngste;2;
42.000,00;2;
eu-gesundheitsbehörde;2;
ecdc;2;
etliche;2;
infektionen;2;
stellten;2;
mitgefühl;2;
flügen;2;
nordwest-syrien;2;
europäischer;2;
zielgerichtet;2;
nachmittag;2;
sagten;2;
krisengebiete;2;
firmen;2;
antony;2;
mevlüt;2;
cavusoglu;2;
eindrücke;2;
beginnen;2;
öffentlich;2;
verbrachte;2;
einsturzgefährdet;2;
schwierige;2;
profi;2;
extreme;2;
dankbarkeit;2;
handele;2;
identifizierung;2;
aufpassen;2;
persönliche;2;
großstadt;2;
helferteam;2;
normaler;2;
pfisters;2;
engem;2;
embalming-teams;2;
entlasten;2;
belastung;2;
einzudämmen;2;
gelangt;2;
steige;2;
cholera;2;
zerstörte;2;
mache;2;
schützen;2;
abtransportiert;2;
staatsanwaltschaft;2;
schlimme;2;
sitzen;2;
angehöriger;2;
rauskommen;2;
stück;2;
obwohl;2;
umgeben;2;
gölcük;2;
westen;2;
17.000,00;2;
2010;2;
2020;2;
dutzende;2;
überfällig;2;
erdbeben-expertin;2;
krawczyk;2;
galt;2;
verschieben;2;
zentimetern;2;
verhaken;2;
wann;2;
überlebenschancen;2;
verschwindend;2;
starb;2;
ghanaische;2;
manager;2;
bauunternehmer;2;
montenegro;2;
fliehen;2;
internetnutzer;2;
fahrlässige;2;
häuserbau;2;
videoclip;2;
beamten;2;
einführung;2;
amnestiegesetzes;2;
nachweislichen;2;
sicherheitslücken;2;
nichtbeachtung;2;
stieg;2;
ziehen;2;
gezählt;2;
47.000,00;2;
wohnhauses;2;
überprüft;2;
krankenwagen;2;
mediziner;2;
urin;2;
koca;2;
männer;2;
84.000,00;2;
nächtlichen;2;
minus;2;
tageszeitung;2;
wohnhäuser;2;
stockwerke;2;
bauarbeiten;2;
ermitteln;2;
verantwortlichen;2;
120;2;
betroffenheit;2;
ungeschehen;2;
spd-politiker;2;
untertiteln;2;
mitgefühls;2;
stammten;2;
stein;2;
erlebten;2;
mehrmals;2;
umstritten;2;
opposition;2;
miliz;2;
zivilisten;2;
fußball-profi;2;
uzunmehmet;2;
widerspricht;2;
türkischem;2;
porto;2;
kasimpasa;2;
siegtor;2;
01:00,0;;
beschreiben;2;
heiße;2;
liefern;2;
dankt;2;
spektakuläre;2;
13-jährigen;2;
228;2;
ließen;2;
überprüfen;2;
phänomene;2;
beobachten;2;
falschbehauptungen;2;
monitoring;2;
schwerste;2;
erdbeben-betroffene;2;
geführt;2;
genehmigt;2;
journalistin;2;
wirft;2;
heimatland;2;
versagen;2;
pfusch;2;
baufrieden;2;
gelöst;2;
schlimmen;2;
verarbeiten;2;
moniert;2;
führung;2;
anschließend;2;
kurdischen;2;
auflagen;2;
aufhebung;2;
ehemann;2;
unterkünften;2;
familienangehörige;2;
scheint;2;
cataldegirmen;2;
keller;2;
hygienischen;2;
reicht;2;
ärztliche;2;
mama;2;
karali;2;
einerseits;2;
weitergeht;2;
schafft;2;
geduld;2;
unbürokratisches;2;
schnellstmöglich;2;
16-jährige;2;
hotel;2;
unmenschlich;2;
schreibt;2;
einstürzte;2;
nürnberger;2;
bayerns;2;
gedenken;2;
hilfsflüge;2;
lichtermeer;2;
rathaus;2;
bedankte;2;
gelände;2;
arabisch;2;
auskunft;2;
vorhersagen;2;
wissenschaft;2;
ergebnissen;2;
nachhinein;2;
erstaunlich;2;
jasman;2;
wasserbüffel;2;
erschütternde;2;
unerwartet;2;
heule;2;
leiden;2;
überfordert;2;
jugendliche;2;
landesanstalt;2;
nutzer;2;
witzigen;2;
schockierend;2;
verursachen;2;
experte;2;
empfiehlt;2;
widerstand;2;
nachgerüstet;2;
fundament;2;
diagonale;2;
verstrebungen;2;
zusätzliche;2;
stoßdämpfer;2;
hingegen;2;
wände;2;
eingezogen;2;
fester;2;
standhalten;2;
hochhäuser;2;
schwingungen;2;
isolierung;2;
schwingende;2;
unterlage;2;
norbert;2;
hochgehoben;2;
erdbebenlager;2;
wucht;2;
schwanken;2;
kalifornien;2;
nobert;2;
mauerwerk;2;
ton;2;
flexibilität;2;
verfügbar;2;
kontrollierte;2;
einzigen;2;
transportiert;2;
politischem;2;
niveau;2;
vorwurf;2;
abkommen;2;
eindruck;2;
wofür;2;
grenzüberschreitende;2;
krise;2;
erwarte;2;
al-assads;2;
washington;2;
beendet;2;
westlichen;2;
endet;2;
stattfinden;2;
bevor;2;
karten;2;
hand;2;
grenzöffnungen;2;
blockiert;2;
notsituation;2;
außenministerium;2;
genehmigten;2;
genehmigung;2;
begrüßte;2;
nennenswerte;2;
laufende;2;
3;5;2
schätzung;2;
wehrt;2;
visa-vergabe;2;
ministerin;2;
wies;2;
gegebenenfalls;2;
aufnahme;2;
fälle;2;
vorbei;2;
gelegt;2;
null;2;
gelang;2;
3.800,00;2;
präsidenten;2;
offiziell;2;
ausnahmezustand;2;
vereinigten;2;
vorhandene;2;
stoltenberg;2;
beileid;2;
gründung;2;
burg;2;
anhöhe;2;
2023;2;
anlage;2;
lücken;2;
historischen;2;
archäologischen;2;
anzusehen;2;
zähle;2;
vertreten;2;
samantha;2;
us-behörde;2;
entwicklungszusammenarbeit;2;
dringenden;2;
hilfsbedarf;2;
menge;2;
lagerhäusern;2;
schätzungen;2;
vertrieben;2;
verbesserung;2;
fließen;2;
besseren;2;
enorm;2;
arbeiter-samariter-bund;2;
köln/bonn;2;
e.v.;2;
transportieren;2;
psychisch;2;
geleistet;2;
hilfeleistung;2;
aktive;2;
drk;2;
ausgebildet;2;
verbandsmaterial;2;
familienzelte;2;
rettungsdienstunternehmen;2;
vergangener;2;
bergungsgeräte;2;
verpflegung;2;
sichergestellt;2;
mitleidenschaft;2;
bergungsteams;2;
hauptbeben;2;
transportmaschinen;2;
hans;2;
bezeichnete;2;
schlimmsten;2;
dramatischen;2;
un-kinderhilfswerk;2;
schliefen;2;
brücken;2;
unicef-sprecher;2;
wassersystems;2;
system;2;
proben;2;
ergeben;2;
2;5;2
un-generalsekretär;2;
antónio;2;
ra'ee;2;
veröffentlichten;2;
wintervorräten;2;
gütern;2;
äußerste;2;
grundlage;2;
un-sicherheitsrates;2;
mandats;2;
rettungs-;2;
getan;2;
schwerer;2;
mobile;2;
350;2;
saudi-arabien;2;
landeten;2;
flugzeuge;2;
ausschließlich;2;
jordanien;2;
ägypten;2;
epd;2;
warteten;2;
verzweifelte;2;
wort;2;
reporterin;2;
integrationsbeirats;2;
didem;2;
karabulut;2;
montagnachmittag;2;
tisch;2;
gezielt;2;
helferkreise;2;
unbedingt;2;
ankommt;2;
konten;2;
auswahl;2;
türkei/syrien;2;
caritasverband;2;
rotes;2;
johanniter-unfall-hilfe;2;
433;2;
malteser;2;
hilfsdienst;2;
geldspende;2;
folter;2;
aufgemacht;2;
griffiths;2;
un-sicherheitsrat;2;
begrenzt;2;
kürzlich;2;
sabbagh;2;
entgegnete;2;
schleppend;2;
gehaltenen;2;
visavergabe;2;
innenminister;2;
ablaufende;2;
einreisevisa;2;
netzwerk;2;
speziell;2;
wohnen;2;
café;2;
horrormeldung;2;
still;2;
bedeutet;2;
handelt;2;
wissenschaftlichen;2;
fachmagazin;2;
nature;2;
geoscience;2;
erdinneren;2;
füßen;2;
bewegt;2;
geschwindigkeiten;2;
monika;2;
inge;2;
heraus;2;
hindurch;2;
unterschiedlichen;2;
messstationen;2;
schlüsse;2;
erforschen;2;
wissenschaftliche;2;
these;2;
besagt;2;
langsamer;2;
unterschied;2;
betragen;2;
superrotation;2;
xiaodong;2;
gleichen;2;
richtig;2;
differentiellen;2;
unterschiedlich;2;
wesentlich;2;
schreiben;2;
gemeint;2;
zusammenfassung;2;
rede;2;
global;2;
konsistente;2;
hindeutet;2;
pausiert;2;
analysierte;2;
allmählichen;2;
umkehr;2;
siebzigjährigen;2;
oszillation;2;
zusammenhänge;2;
missverstanden;2;
beziehungsweise;2;
erfolgte;2;
alpha;2;
wächst;2;
kolibakterien;2;
diphtherie;2;
drohen;2;
ernste;2;
erkrankungen;2;
hände;2;
winterkälte;2;
funktionieren;2;
gökler;2;
primär;2;
leitungen;2;
tausenden;2;
dar;2;
verwesung;2;
tollwutimpfungen;2;
handeln;2;
grippe;2;
atemwege;2;
verbreitet;2;
bayreuth;2;
erfassen;2;
türkisch-islamischen;2;
trinken;2;
graben;2;
helfe;2;
15.000,00;2;
bayreuther;2;
zusammengekommen;2;
versagt;2;
traut;2;
überblick;2;
verschafft;2;
sämtliche;2;
hofft;2;
37.500,00;2;
holten;2;
ruine;2;
staatssender;2;
besni;2;
feuer;2;
herzen;2;
cengiz;2;
schnelleinsatz-einheit;2;
thw-landesverband;2;
alarmbereitschaft;2;
abläufe;2;
einheiten;2;
ans;2;
katastrophenschutzorganisation;2;
daraufhin;2;
internationales;2;
kennen;2;
kommunizieren;2;
trümmersuchhunden;2;
entsandt;2;
landesverbänden;2;
starten;2;
hilfstransport;2;
kontakte;2;
navis;2;
falle;2;
bekommt;2;
effektiv;2;
freiwillige;2;
aktionismus;2;
thw-sprecherin;2;
gäste;2;
syriennach;2;
cemile;2;
ekinci;2;
chaos;2;
fehlen;2;
fertig;2;
emre;2;
benefiz-frühstück;2;
umfeld;2;
vorhanden;2;
aufgestellt;2;
glücklich;2;
eingenommen;2;
spendensammlungen;2;
schwestern;2;
überresten;2;
geholt;2;
hessen;2;
saarland;2;
ridvan;2;
junger;2;
30.000,00;2;
westlich;2;
grünen-politikerin;2;
dörfern;2;
nutzt;2;
schwäche;2;
skeptisch;2;
entsprechenden;2;
einschätzung;2;
augen;2;
moderator;2;
erzählte;2;
unterstrich;2;
lebende;2;
akuten;2;
migrationspolitik;2;
entschieden;2;
geflüchteter;2;
warnungen;2;
hierfür;2;
.zum;2;
bundesagrarminister;2;
cem;2;
özdemir;2;
antwort;2;
tickets;2;
bundesvorsitzende;2;
aslihan;2;
yesilkaya-yurtbay;2;
nachweise;2;
erbringen;2;
minimum;2;
iris;2;
spranger;2;
erbebenopfern;2;
ausreisen;2;
erließ;2;
globalzustimmung;2;
erforderliche;2;
beteiligung;2;
einwanderung;2;
entfalle;2;
ausländern;2;
niederlassungserlaubnis;2;
erlaubnis;2;
daueraufenthalt;2;
verzichte;2;
mangelt;2;
hilfsteams;2;
mitteilten;2;
abstimmung;2;
auseinandersetzungen;2;
gruppierungen;2;
schüsse;2;
gefallen;2;
basislager;2;
sobald;2;
sohn;2;
119;2;
ntv;2;
wintertaugliche;2;
feldküchen;2;
behördenangaben;2;
beschwerden;2;
mangelnde;2;
unterbrechen;2;
tumulten;2;
aggressionen;2;
persönlichen;2;
schwierigkeiten;2;
steven;2;
geschehen;2;
häusertrümmern;2;
rauszuholen;2;
aufgeben;2;
zeltstädten;2;
8.000,00;2;
24.000,00;2;
gelangen.zum;2;
22.000,00;2;
erwarten;2;
spenden-hilfe;2;
sachspendendas;2;
chaosphase;2;
herausforderung;2;
pfannkuchen;2;
zusammengedrückt;2;
nicht-regierungs-organisation;2;
arbeiteten;2;
lösung;2;
vieles;2;
sechsköpfige;2;
intakt;2;
mina;2;
schaffte;2;
fatima;2;
beruhigung;2;
komsu;2;
beruhigen;2;
getroffenen;2;
smartphone;2;
einsatzteams;2;
gelegen;2;
schock;2;
21.000,00;2;
moscheeverband;2;
veröffentlicht;2;
möge;2;
helfendie;2;
eventuelle;2;
beteiligt;2;
erfahrenen;2;
dzi-spendensiegel;2;
spendengelder;2;
kompetente;2;
verwaltungsaufwand;2;
hilfswerke;2;
stichwort;2;
schnitt;2;
werbung;2;
verwaltung;2;
unmittelbare;2;
knowhow;2;
bitten;2;
eben;2;
bbk;2;
beachten;2;
zoll;2;
bargeld;2;
angemeldet;2;
luftverkehr;2;
anmeldung;2;
konflikts;2;
tiefen;2;
un-nothilfebüro;2;
ocha;2;
mehrfach;2;
meldet;2;
vorräte;2;
schwindet;2;
trauerbeflaggung;2;
bundesbehörden;2;
bonn;2;
suchhunden;2;
wärmedecken;2;
eingestürzte;2;
melda;2;
segne;2;
eingestürzter;2;
eingeschlossen;2;
ereignisse;2;
unbestimmte;2;
urlauber;2;
diyarbakir;2;
osmaniye;2;
tourismus;2;
zeitweise;2;
stornieren;2;
recht;2;
bezahlen;2;
erhebliche;2;
verbraucherzentrale;2;
reisende;2;
gebucht;2;
reiserücktrittsversicherung;2;
zahlt;2;
steinmeier;2;
hören;2;
bundespräsident;2;
fahed;2;
fährt;2;
nachschub;2;
truppen;2;
hammer;2;
stützpunkt;2;
trauen;2;
langen;2;
heutigen;2;
repariert;2;
diplomatischen;2;
amtskollegen;2;
furchtbare;2;
offene;2;
wohlauf;2;
fieberhaft;2;
reuter;2;
gegenüber;2;
hilfseinsatz;2;
altuntas;2;
mitteilt;2;
abgegeben;2;
dienstagvormittag;2;
angeboten;2;
ausgestattet;2;
tom;2;
erdbebengebietinzwischen;2;
startete;2;
hob;2;
maschine;2;
rettungsdienstes;2;
gate;2;
g5a;2;
doppelt;2;
namen;2;
yazgülü;2;
kopftuch;2;
miteinander;2;
zusammengefallen;2;
zählen;2;
instabil;2;
unterstützenauch;2;
fire;2;
belgien;2;
blickt;2;
ergänzt;2;
nachher;2;
hauswänden;2;
aufnahmen;2;
einjähriges;2;
schwangeren;2;
staub;2;
11.700,00;2;
telefonieren;2;
standorte;2;
eingeschränkt;2;
pompompom;2;
warf;2;
hauptverantwortlich;2;
verlauf;2;
kemal;2;
chp;2;
räumte;2;
millionenmetropole;2;
wasserkocher;2;
natur;2;
sogenanntes;2;
messari-becker;2;
fehler;2;
erlassen;2;
vorschriften;2;
11.000,00;2;
bodenuntersuchungen;2;
ergebnisse;2;
bauteile;2;
sodass;2;
schwarzbauten;2;
bewerten;2;
beurteilen;2;
legalisierung;2;
wasserversorgung;2;
know-how;2;
länderübergreifende;2;
strategie;2;
dichte;2;
verletzliche;2;
zählt;2;
irgendwann;2;
16.000,00;2;
beteiligen;2;
gestalten;2;
verlassen;2;
ozean;2;
lücke;2;
dha;2;
italienische;2;
langsame;2;
ausgerufen;2;
flughäfen;2;
brüsseler;2;
jemals;2;
başar;2;
şen;2;
indien;2;
schlechtes;2;
esse;2;
schrecklich;2;
ausgebrochen;2;
anrufe;2;
wiedersehen;2;
albtraum;2;
fühle;2;
schreiende;2;
minusgrade;2;
ausschalten;2;
verstörend;2;
nachvollziehen;2;
ungeschulte;2;
privatperson;2;
spendenaufruf;2;
loszuschicken;2;
beeindruckend;2;
schuchardt;2;
cdu;2;
beschriftete;2;
kartons;2;
geachtet;2;
hilfskonvoi;2;
konsulat;2;
somit;2;
sicherstellen;2;
pakete;2;
kreuzes;2;
zielgerichtete;2;
logistik-;2;
hilfeleistungsstrukturen;2;
unnötig;2;
sortierkapazitäten;2;
bedürftige;2;
verstärken;2;
erkunden;2;
nachfordern;2;
zusammengepackt;2;
unhcr;2;
binnenflüchtlinge;2;
engpässen;2;
new;2;
york;2;
anhaltenden;2;
kliniken;2;
klinik;2;
dorthin;2;
ausreichend;2;
durchzuführen;2;
eisiger;2;
solidarisieren;2;
handicap;2;
verletzungen;2;
verschlimmern;2;
psychosoziale;2;
geflüchtete;2;
fachleute;2;
istdie;2;
etage;2;
lagen;2;
us-dollar;2;
kılıçdaroğlu;2;
şimşek;2;
rettungseinsätze;2;
wohin;2;
kabarettist;2;
wahnsinnig;2;
zeltschule;2;
import;2;
dreiköpfiges;2;
entsenden;2;
zeltschulen;2;
trümmerteile;2;
